Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id ,,,,,,,,,,,,,,,
0.047054892,0.047334463,0.012380798,0.019874661,0.007255817,-0.038777103,0.018256205,0.997764304,0.012380798,0.019874661,0.015743928,-0.012267829,0.173913087,0.015022764,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.450868534,0.453547317,0.206416728,0.964248393,0.15670722,0.146783815,0.103770655,-0.320987731,0.206416728,0.964248393,0.108373304,0.350269436,0.173910358,0.147690837,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.906315826,0.911700598,0.356499609,-0.010019201,0.318729262,-0.667573955,0.324727618,0.682145242,0.356499609,-0.010019201,0.335781993,-0.486223319,-0.009440067,0.428240293,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.728261564,0.732588446,0.271094472,-0.635416495,0.289373529,0.770889423,0.313900409,0.04663202,0.271094472,-0.635416495,0.335366415,0.918265592,0.173789432,0.242568072,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.687353517,0.691437348,0.250857447,0.671117179,0.314498153,-0.027266634,0.249825804,-0.756527187,0.250857447,0.671117179,0.313797547,0.095012641,0.173907902,0.228388719,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.494256763,0.497193333,0.219383805,0.069867711,0.11860817,-0.570494475,0.184840898,0.88331467,0.219383805,0.069867711,0.144165646,-0.27820741,0.173914616,0.162392547,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.762519398,0.767049819,0.356012204,-0.996037715,0.292526754,0.305932145,0.280709563,-0.295030512,0.356012204,-0.996037715,0.283805936,0.506231579,0.173916266,0.254218239,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.166603141,0.167592994,0.062205855,-0.033031942,0.061247677,-0.969316106,0.011608123,0.470668418,0.062205855,-0.033031942,0.038589145,-0.910070076,0.173913025,0.053443072,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.679797666,0.683836606,0.250381236,0.692298013,0.312070855,-0.015318345,0.241672655,-0.740989438,0.250381236,0.692298013,0.307117497,0.106719456,0.173895834,0.225806404,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.567497289,0.570869009,0.236136506,-0.865370471,0.157284605,0.566825927,0.236778032,-0.077760664,0.236136506,-0.865370471,0.207416899,0.788902245,0.173907695,0.187342966,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.09165732,0.092201891,0.022559699,-0.956495053,0.016440796,0.93612355,0.03596012,-0.002566209,0.022559699,-0.956495053,0.032208257,0.978857298,0.173913061,0.029297527,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.703973389,0.708155966,0.299999451,-0.176255672,0.31361969,-0.916870474,0.228962779,0.424861965,0.299999451,-0.176255672,0.284984982,-0.771054622,0.173892842,0.234111232,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.682935997,0.686993582,0.261395303,0.730580324,0.313613925,0.009027509,0.234626246,-0.702008738,0.261395303,0.730580324,0.300828033,0.134818979,0.173906144,0.226872321,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.286529513,0.288231895,0.078255581,-0.866864826,0.063796065,0.825249501,0.117818362,-0.006561539,0.078255581,-0.866864826,0.108388725,0.936759459,0.173910583,0.092677817,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.260302846,0.261849405,0.083469093,0.913007991,0.10856195,0.021710207,0.040288102,-0.757373715,0.083469093,0.913007991,0.085730666,0.081992822,0.173914296,0.084025687,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.692384188,0.696497909,0.237797538,0.515143443,0.300486756,-0.117045327,0.281819205,-0.86494569,0.237797538,0.515143443,0.328326616,0.007931315,0.173896385,0.230132683,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.001639627,0.001649369,0.000549974,0.000415961,9.11E-05,-0.003980063,0.000593795,0.999773415,0.000549974,0.000415961,0.000426235,-0.000705255,0.173913228,0.000522583,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.543522961,0.54675224,0.190741246,-0.782939754,0.166459555,0.71901385,0.237558355,-0.015725762,0.190741246,-0.782939754,0.22779,0.879626139,0.173892998,0.179185987,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.359541059,0.361677231,0.061694264,0.511904248,0.141674766,-0.065828961,0.133247881,-0.92990181,0.061694264,0.511904248,0.16420382,0.001675196,0.173913398,0.116954065,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.743514044,0.747931547,0.348438614,-0.022332452,0.289473749,-0.734408639,0.264110576,0.670946708,0.348438614,-0.022332452,0.271962948,-0.536871332,0.173908303,0.247693662,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.905935883,0.911318397,0.347078713,-0.98710371,0.305475111,0.351680313,0.311071717,-0.292283503,0.347078713,-0.98710371,0.319769102,0.536286239,0.005152784,0.360992106,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.345592999,0.3476463,0.057126806,-0.460450073,0.13732872,0.941080078,0.125335011,0.072152742,0.057126806,-0.460450073,0.157081515,-0.994825203,0.173769286,0.112547173,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.437155832,0.439753143,0.13181656,0.207006398,0.123895524,-0.219164744,0.187905746,0.997526955,0.13181656,0.207006398,0.181231481,-0.085152532,0.173907212,0.143051966,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.553588892,0.556877977,0.212014558,0.824884916,0.250228053,0.043336054,0.151524709,-0.652098481,0.212014558,0.824884916,0.218284334,0.15897086,0.17391029,0.182601986,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.45192718,0.454612254,0.206256792,-0.038624397,0.159005849,-0.857374364,0.102872586,0.669233549,0.206256792,-0.038624397,0.11017421,-0.659358578,0.173916696,0.148038107,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.689853646,0.693952332,0.254953831,-0.316285872,0.316065405,0.980541476,0.248233481,0.255547701,0.254953831,-0.316285872,0.31282642,-0.89610479,0.17389223,0.229261204,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.49261954,0.495546383,0.120425564,-0.543259947,0.197234608,0.893547813,0.198576669,0.078190588,0.120425564,-0.543259947,0.231993999,0.988471051,0.173906019,0.161839464,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.259416646,0.26095794,0.092473706,0.933238253,0.103897009,0.034397472,0.032175896,-0.655135924,0.092473706,0.933238253,0.075194556,0.105612329,0.173912589,0.083733729,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.805630708,0.81041727,0.347360902,0.802893914,0.352403756,0.093519183,0.289567669,-0.567252564,0.347360902,0.802893914,0.337722039,0.249240197,0.173914292,0.269035332,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.371177266,0.373382573,0.083351064,0.26901707,0.118220109,-0.133420561,0.154355027,-0.976010292,0.083351064,0.26901707,0.162276883,-0.042181627,0.173914506,0.120848018,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.213822368,0.215092769,0.069232137,0.066853,0.029065419,-0.236157617,0.083019581,0.979232235,0.069232137,0.066853,0.066414996,-0.073073061,0.17391312,0.068793338,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.891124339,0.896418852,0.520694249,0.884874337,0.480850709,0.198583592,0.444306501,-0.444567493,0.520694249,0.884874337,0.478805911,0.373908164,0.149697415,0.463691513,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.534272971,0.537447293,0.252601434,-0.980227022,0.15944397,0.28831909,0.173993783,-0.206514605,0.252601434,-0.980227022,0.143512644,0.562726518,0.17391268,0.176008685,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.974084249,0.979871658,0.21704795,0.202727471,0.335699425,-0.494659925,0.260775112,0.720010531,0.21704795,0.202727471,0.343440501,-0.398693777,0.031286703,0.330620659,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.134422803,0.135221461,0.05743807,-0.994887033,0.023397317,0.099486698,0.032287334,-0.059563446,0.05743807,-0.994887033,0.010400665,0.717959516,0.173912745,0.043045584,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.098763962,0.099350756,0.034795783,0.977314431,0.036967094,0.015486449,0.005118623,-0.71470174,0.034795783,0.977314431,0.024306937,0.047011051,0.173912893,0.03157764,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.084435027,0.084936688,0.005504884,-0.806119142,0.027817915,0.978742719,0.030638039,0.011785258,0.005504884,-0.806119142,0.035745098,0.996457229,0.17391314,0.026982298,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.380270447,0.38252978,0.171841379,0.025298011,0.08345454,-0.724289108,0.116728693,0.865037959,0.171841379,0.025298011,0.076214522,-0.35111166,0.173911448,0.123896473,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.965827379,0.971565731,0.438507459,-0.719054286,0.282648116,0.561083833,0.31181652,0.048977906,0.438507459,-0.719054286,0.262882793,0.827357558,0.044329136,0.137463429,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.431705181,0.434270107,0.108023066,-0.708549409,0.143516062,0.847175026,0.182683253,0.02753649,0.108023066,-0.708549409,0.192270218,0.950661247,0.17391009,0.141208811,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.991160164,0.997049028,0.80760914,-0.062472752,0.701806269,-0.716873385,0.733027881,0.638474496,0.80760914,-0.062472752,0.745043847,-0.53011156,0.09712278,0.979457761,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.984263114,0.990111,0.18079115,-0.06950034,0.17141858,-0.646115456,0.203690218,0.646229865,0.18079115,-0.06950034,0.206377266,-0.482676817,-0.015074414,0.289728261,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.123876477,0.124612475,0.027846018,-0.068014467,0.051421167,-0.999436454,0.024554829,0.072310225,0.027846018,-0.068014467,0.045812668,-0.975533858,0.173912836,0.039648773,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.936939378,0.942506095,0.200044665,0.57870535,0.134240475,-0.060581976,0.174305938,-0.652811784,0.200044665,0.57870535,0.15276203,0.179534652,0.002088812,0.181107945,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.15707044,0.158003656,0.0618408,0.976092565,0.053892107,0.036839025,0.011754887,-0.33492493,0.0618408,0.976092565,0.030056054,0.109184191,0.173912928,0.050358055,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.544849592,0.548086753,0.256140115,0.966817535,0.195369206,0.187587088,0.151024963,-0.322183556,0.256140115,0.966817535,0.152392139,0.400603532,0.173915255,0.179611452,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.64506879,0.648901392,0.29789834,0.075048841,0.204379285,-0.584482952,0.248915811,0.834263916,0.29789834,0.075048841,0.220884141,-0.345206547,0.17390603,0.213885362,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.174980996,0.176020626,0.075756605,0.003522446,0.034912685,-0.888381062,0.040027743,0.914208884,0.075756605,0.003522446,0.01457604,-0.397992621,0.173912717,0.056157023,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.414898928,0.417364002,0.162919617,-0.097691293,0.173331455,-0.939833296,0.078764646,0.422073679,0.162919617,-0.097691293,0.13201947,-0.829733698,0.173913422,0.13553806,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.671506815,0.675496496,0.306136637,0.094665804,0.218199669,-0.550517965,0.266825771,0.847960512,0.306136637,0.094665804,0.241948044,-0.322831653,0.173918802,0.222953163,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.293666068,0.295410851,0.060555476,-0.213355164,0.125860105,0.984803838,0.081400133,0.115755558,0.060555476,-0.213355164,0.123547702,-0.962431969,0.173911933,0.095035746,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.143511393,0.14436405,0.057467999,0.019133817,0.012235305,-0.742023313,0.045154016,0.962782341,0.057467999,0.019133817,0.02460136,-0.113550467,0.173912705,0.045976666,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.773600983,0.778197244,0.346443072,-0.126742776,0.330286855,-0.84847106,0.268494664,0.517304517,0.346443072,-0.126742776,0.307055815,-0.681930233,0.173908766,0.25802093,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.320466282,0.322370295,0.062596894,0.2651943,0.101536215,-0.109363472,0.130324239,-0.975293212,0.062596894,0.2651943,0.139155357,-0.032280158,0.173914312,0.103925226,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.346458645,0.348517089,0.099459087,0.841644861,0.152201373,0.007388416,0.079841977,-0.799049745,0.099459087,0.841644861,0.134950204,0.075283728,0.17391497,0.112582326,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.978957635,0.984773999,0.933051778,0.981202059,0.874406819,0.303456188,0.82146915,-0.348608222,0.933051778,0.981202059,0.885453662,0.476025704,0.400962531,0.654703909,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
1.000327771,1.006271104,0.932108199,0.772926926,0.878488984,0.097120765,0.827340761,-0.557592819,0.932108199,0.772926926,0.89292134,0.268615151,0.232408334,0.833147448,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.986126846,0.991985805,0.864207079,-0.178171969,0.805155881,-0.853089474,0.764858404,0.495001008,0.864207079,-0.178171969,0.819718928,-0.679367403,0.17993616,0.812424678,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.43188888,0.434454898,0.146164842,0.158577528,0.10649561,-0.281119346,0.183332144,0.975580038,0.146164842,0.158577528,0.165307704,-0.113953037,0.173904567,0.141275608,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.076563464,0.077018357,0.011383854,-0.930909782,0.020418951,0.969875027,0.029625961,0.00452237,0.011383854,-0.930909782,0.03069904,0.990789143,0.173913052,0.024461217,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.149864867,0.150755272,0.06351892,-0.990479344,0.022510865,0.13457567,0.039596831,-0.056994065,0.06351892,-0.990479344,0.015690055,0.781874827,0.173912747,0.04802806,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.502161853,0.50514539,0.183634503,-0.831709628,0.134818403,0.677130298,0.215356615,-0.035131839,0.183634503,-0.831709628,0.195176256,0.859841634,0.173908551,0.165078139,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.555912442,0.559215332,0.260403567,-0.040908808,0.204767144,-0.820381346,0.153681939,0.657950477,0.260403567,-0.040908808,0.160636803,-0.616432766,0.173915955,0.183386528,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.484042682,0.486918566,0.194183547,0.117460376,0.114181356,-0.419880201,0.198315678,0.933991746,0.194183547,0.117460376,0.166052487,-0.185951542,0.173917026,0.158923468,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.181201727,0.182278316,0.053589197,0.933574978,0.074580341,0.012532448,0.026173925,-0.834095093,0.053589197,0.933574978,0.059531094,0.053260043,0.173913578,0.058175471,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.913976941,0.91940723,0.861548191,0.7274081,0.859655201,0.017336241,0.710080094,-0.637742089,0.861548191,0.7274081,0.821429918,0.176116728,0.11844412,0.956992506,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.423185552,0.42569986,0.144891157,0.85062009,0.187364732,0.027479991,0.095928999,-0.709959518,0.144891157,0.85062009,0.158865525,0.117067965,0.173913931,0.138330202,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.874285541,0.879480008,0.359354109,0.602996795,0.375232695,-0.066260523,0.342795655,-0.752898411,0.359354109,0.602996795,0.386616917,0.086802277,0.172182713,0.295441488,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.668138513,0.672108181,0.230488542,-0.622665254,0.263882769,0.801686568,0.288520762,0.055602458,0.230488542,-0.622665254,0.31179467,0.937834866,0.173904642,0.221797869,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.711513453,0.715740828,0.251254612,0.544306626,0.313048225,-0.102013666,0.285225861,-0.842566162,0.251254612,0.544306626,0.335577328,0.024614241,0.173912886,0.236686458,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.344372267,0.346418315,0.155428812,-0.015073742,0.101839683,-0.860531392,0.073149279,0.772368668,0.155428812,-0.015073742,0.05946139,-0.611808739,0.173914663,0.111887112,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.93096475,0.93649597,0.718283819,0.731809702,0.998088981,0.020579387,0.753282689,-0.735933122,0.718283819,0.731809702,0.991491693,0.127458529,0.843885196,-0.264606116,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.792737686,0.797447646,0.303837913,0.518709842,0.342616949,-0.128208594,0.321909369,-0.843898879,0.303837913,0.518709842,0.366291736,0.012853867,0.173901719,0.264605162,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.788225943,0.792909096,0.325614824,-0.263324433,0.352092367,-0.967202608,0.286925646,0.349553463,0.325614824,-0.263324433,0.342904123,-0.822331101,0.173905335,0.263052999,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.997897551,1.003826444,0.474064429,-0.115537512,0.413495862,-0.769372892,0.431558402,0.584665604,0.474064429,-0.115537512,0.439352033,-0.583383342,0.003716029,0.606776199,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.161699823,0.162660543,0.065642133,0.979987376,0.052657799,0.044063076,0.015140943,-0.250633866,0.065642133,0.979987376,0.026824428,0.135222337,0.173906984,0.051869716,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.311324129,0.313173826,0.137053715,0.976432899,0.097714188,0.107273693,0.055348177,-0.258283679,0.137053715,0.976432899,0.054277962,0.305201376,0.173911605,0.100888689,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.77241331,0.777002514,0.29362087,0.581722687,0.341903932,-0.081813914,0.304568795,-0.800066073,0.29362087,0.581722687,0.356839908,0.053961739,0.173917877,0.257618058,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.369385343,0.371580004,0.112692251,0.155099457,0.087977613,-0.227656959,0.155233482,0.986979911,0.112692251,0.155099457,0.142076837,-0.0871474,0.173910001,0.120249359,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.112200716,0.112867344,0.022369105,0.92802044,0.046423756,-0.001971839,0.024538808,-0.943281074,0.022369105,0.92802044,0.042911565,0.018943514,0.173913107,0.035892673,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.801843111,0.80660717,0.311409889,-0.437069336,0.350699401,0.903482535,0.319341887,0.192639602,0.311409889,-0.437069336,0.36785677,-0.95548616,0.173918373,0.267739139,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.745497215,0.749926501,0.320139664,0.815745391,0.330408902,0.088046864,0.253692631,-0.570719089,0.320139664,0.815745391,0.306792858,0.238331253,0.173917988,0.248360805,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.219851476,0.221157699,0.05041169,0.874387584,0.093249158,-0.001459999,0.049179296,-0.884475194,0.05041169,0.874387584,0.085127954,0.040036999,0.173913394,0.07076273,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.17062188,0.17163561,0.072048146,-0.013244906,0.049782347,-0.940263322,0.022909159,0.830747393,0.072048146,-0.013244906,0.021153949,-0.792786976,0.173913179,0.05474375,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.188252258,0.189370737,0.081883125,0.99856197,0.043267214,0.099435838,0.038508137,-0.109744328,0.081883125,0.99856197,0.016197943,0.462980708,0.173912738,0.060465455,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.351891097,0.353981818,0.137195004,-0.923136367,0.057806434,0.557388642,0.134832605,-0.056863398,0.137195004,-0.923136367,0.101824884,0.840367394,0.173911606,0.114397437,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.235525495,0.236924842,0.084806961,0.057192576,0.026986902,-0.362673582,0.088180527,0.966028483,0.084806961,0.057192576,0.064971677,-0.102260987,0.17391339,0.07589026,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.470450424,0.473245551,0.21831416,0.028336016,0.122376364,-0.700457846,0.152299681,0.832795478,0.21831416,0.028336016,0.113933118,-0.387302878,0.173910647,0.154315057,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.852258963,0.857322561,0.342812081,0.547417785,0.36567189,-0.11196637,0.33999376,-0.808479805,0.342812081,0.547417785,0.38313919,0.037738623,0.173823562,0.285162812,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.655104393,0.65899662,0.221253766,0.615942492,0.296154192,-0.059218934,0.2471144,-0.810815734,0.221253766,0.615942492,0.306737577,0.056290586,0.173910829,0.217328902,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.75814276,0.762647178,0.28161407,0.462863592,0.32082072,-0.162804318,0.315967319,-0.888766395,0.28161407,0.462863592,0.353876237,-0.02339111,0.173913559,0.252709254,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.64598813,0.649826194,0.259929852,-0.802567397,0.210660435,0.632472275,0.279700566,-0.050707284,0.259929852,-0.802567397,0.265467768,0.819209051,0.173912661,0.214202742,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.618714313,0.622390333,0.252786688,0.82915538,0.278026548,0.063554179,0.181719057,-0.60610742,0.252786688,0.82915538,0.244313344,0.194962686,0.173906791,0.204855529,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.459979895,0.462712813,0.155243428,0.177086827,0.121902978,-0.275045196,0.197393308,0.979367974,0.155243428,0.177086827,0.181993903,-0.113161915,0.173915932,0.150765289,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.963361278,0.969084978,0.305002166,-0.690862828,0.381037549,0.596938301,0.290979712,-0.128545579,0.305002166,-0.690862828,0.372661274,0.718047149,0.042736964,0.383698842,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.004739651,0.004767812,0.001243091,-0.997996789,0.000723761,0.996073568,0.001835734,-0.000224926,0.001243091,-0.997996789,0.001581688,0.998764051,0.173913891,0.001512691,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.619251935,0.622931149,0.287452405,-0.06474788,0.245268409,-0.830495766,0.181763821,0.603618925,0.287452405,-0.06474788,0.203084097,-0.6456699,0.173907668,0.205050065,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.491226717,0.494145284,0.158102179,0.221282748,0.146948992,-0.241704663,0.213534345,0.995428024,0.158102179,0.221282748,0.206941776,-0.097351529,0.173914852,0.161359982,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.862400113,0.867523964,0.371932798,-0.202983014,0.369684371,-0.896086028,0.322430054,0.442172371,0.371932798,-0.202983014,0.364463447,-0.735251323,0.173542754,0.289462483,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.010684302,0.010747781,0.000129534,0.872361325,0.003855161,-0.001926876,0.003564525,-0.997823958,0.000129534,0.872361325,0.004533518,9.34E-05,0.173913167,0.003409502,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.480264407,0.483117842,0.181784512,0.141034537,0.118142868,-0.358829777,0.201940296,0.952751149,0.181784512,0.141034537,0.175844366,-0.155247122,0.17390226,0.157649276,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.712183267,0.716414622,0.334241021,-0.957114466,0.253209047,0.357438794,0.267131008,-0.229193512,0.334241021,-0.957114466,0.253827945,0.576373148,0.173899841,0.236920338,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.59636936,0.59991262,0.278444652,-0.946503823,0.180060633,0.372600139,0.218917011,-0.176255696,0.278444652,-0.946503823,0.186696071,0.631098658,0.173917727,0.197211569,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.098564943,0.099150556,0.042086487,0.998418053,0.022337683,0.050438874,0.018125652,-0.062791098,0.042086487,0.998418053,0.004783393,0.360105167,0.173913043,0.031513334,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.741562353,0.745968261,0.31286373,0.795190061,0.331723335,0.069393966,0.253689299,-0.599401693,0.31286373,0.795190061,0.310283716,0.215026949,0.173897123,0.247020187,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.12010186,0.120815432,0.050059733,0.99023109,0.034758503,0.041419142,0.014455544,-0.129371125,0.050059733,0.99023109,0.013768152,0.150534675,0.173912787,0.03843382,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.528913185,0.532055662,0.236585586,-0.924623053,0.136023897,0.436177698,0.201064408,-0.123186371,0.236585586,-0.924623053,0.161989817,0.712879535,0.173907714,0.174194309,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.937807749,0.943379626,0.759465789,0.172795364,0.669113696,-0.484778128,0.687512009,0.868838239,0.759465789,0.172795364,0.705392726,-0.300553121,0.315657778,0.49881354,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.744695386,0.749119908,0.349417878,-0.004963498,0.285070455,-0.710132688,0.269093528,0.696055465,0.349417878,-0.004963498,0.272061392,-0.508179567,0.17390755,0.248081046,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.750602515,0.755062134,0.289159755,0.660273136,0.339261147,-0.028924482,0.281210297,-0.741402627,0.289159755,0.660273136,0.340859102,0.104076086,0.173921648,0.250117644,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
